ds,y,hour,weekday,is_weekend,weekofyear,month,year,is_winter,air_temperature,wind_speed,precipitation_amount
2021-09-07 06:00:00,91,6,1,0,36,9,2021,0,12.5,12.200000000000001,5.8
2021-09-07 09:00:00,71,9,1,0,36,9,2021,0,13.566666666666668,10.333333333333334,6.4
2021-09-07 12:00:00,193,12,1,0,36,9,2021,0,13.966666666666667,9.733333333333333,2.6
2021-09-07 15:00:00,161,15,1,0,36,9,2021,0,14.433333333333332,10.2,0.6
2021-09-07 18:00:00,66,18,1,0,36,9,2021,0,14.700000000000001,10.066666666666666,0.6
2021-09-07 21:00:00,7,21,1,0,36,9,2021,0,14.866666666666667,9.1,0.6
2021-09-08 03:00:00,69,3,2,0,36,9,2021,0,13.733333333333334,7.7,2.5
2021-09-08 06:00:00,131,6,2,0,36,9,2021,0,13.433333333333332,10.933333333333332,1.8
2021-09-08 09:00:00,80,9,2,0,36,9,2021,0,12.766666666666666,9.0,2.1
2021-09-08 12:00:00,173,12,2,0,36,9,2021,0,12.266666666666666,4.666666666666667,2.6
2021-09-08 15:00:00,145,15,2,0,36,9,2021,0,11.799999999999999,4.2,2.9000000000000004
2021-09-08 18:00:00,48,18,2,0,36,9,2021,0,11.333333333333334,5.633333333333333,3.1
2021-09-08 21:00:00,2,21,2,0,36,9,2021,0,10.966666666666667,3.6,2.6999999999999997
2021-09-09 03:00:00,40,3,3,0,36,9,2021,0,11.366666666666667,4.466666666666667,8.1
2021-09-09 06:00:00,123,6,3,0,36,9,2021,0,12.4,9.0,3.7
2021-09-09 09:00:00,100,9,3,0,36,9,2021,0,11.933333333333332,8.866666666666667,0.0
2021-09-09 12:00:00,185,12,3,0,36,9,2021,0,12.066666666666668,6.5,1.4
2021-09-09 15:00:00,219,15,3,0,36,9,2021,0,12.9,4.333333333333333,0.0
2021-09-09 18:00:00,83,18,3,0,36,9,2021,0,11.4,3.6999999999999997,0.0
2021-09-09 21:00:00,21,21,3,0,36,9,2021,0,10.5,6.366666666666667,0.0
2021-09-10 03:00:00,64,3,4,0,36,9,2021,0,8.366666666666667,4.8,0.1
2021-09-10 06:00:00,137,6,4,0,36,9,2021,0,8.700000000000001,5.166666666666667,0.1
2021-09-10 09:00:00,80,9,4,0,36,9,2021,0,9.466666666666667,3.233333333333333,2.0
2021-09-10 12:00:00,189,12,4,0,36,9,2021,0,10.299999999999999,4.2,1.9
2021-09-10 15:00:00,142,15,4,0,36,9,2021,0,11.299999999999999,3.0,1.1
2021-09-10 18:00:00,26,18,4,0,36,9,2021,0,11.633333333333333,2.1666666666666665,0.30000000000000004
2021-09-10 21:00:00,12,21,4,0,36,9,2021,0,11.4,4.666666666666667,0.0
2021-09-11 03:00:00,3,3,5,1,36,9,2021,0,10.799999999999999,2.9,0.0
2021-09-11 06:00:00,54,6,5,1,36,9,2021,0,11.266666666666666,6.733333333333333,0.1
2021-09-11 09:00:00,141,9,5,1,36,9,2021,0,13.1,7.566666666666667,0.0
2021-09-11 12:00:00,125,12,5,1,36,9,2021,0,13.299999999999999,6.266666666666667,0.4
2021-09-11 15:00:00,64,15,5,1,36,9,2021,0,13.266666666666666,3.733333333333333,2.1
2021-09-11 18:00:00,36,18,5,1,36,9,2021,0,12.966666666666667,3.3666666666666667,0.7
2021-09-11 21:00:00,10,21,5,1,36,9,2021,0,12.466666666666667,2.733333333333333,0.8
2021-09-12 03:00:00,4,3,6,1,36,9,2021,0,11.333333333333334,8.166666666666666,0.7
2021-09-12 06:00:00,21,6,6,1,36,9,2021,0,10.733333333333334,13.333333333333334,1.6
2021-09-12 09:00:00,60,9,6,1,36,9,2021,0,10.766666666666666,12.233333333333334,0.0
2021-09-12 12:00:00,124,12,6,1,36,9,2021,0,10.366666666666667,11.766666666666666,0.0
2021-09-12 15:00:00,112,15,6,1,36,9,2021,0,9.933333333333332,10.933333333333332,0.0
2021-09-12 18:00:00,51,18,6,1,36,9,2021,0,8.833333333333334,7.433333333333334,0.0
2021-09-12 21:00:00,2,21,6,1,36,9,2021,0,8.566666666666668,11.9,1.2000000000000002
2021-09-13 03:00:00,74,3,0,0,37,9,2021,0,6.3999999999999995,7.066666666666666,0.0
2021-09-13 06:00:00,154,6,0,0,37,9,2021,0,7.266666666666667,9.966666666666667,0.0
2021-09-13 09:00:00,120,9,0,0,37,9,2021,0,9.733333333333333,12.966666666666667,0.0
2021-09-13 12:00:00,247,12,0,0,37,9,2021,0,10.4,14.166666666666666,0.0
2021-09-13 15:00:00,222,15,0,0,37,9,2021,0,9.6,8.766666666666667,0.0
2021-09-13 18:00:00,84,18,0,0,37,9,2021,0,9.0,4.066666666666666,0.0
2021-09-13 21:00:00,9,21,0,0,37,9,2021,0,8.033333333333333,6.0,0.0
2021-09-14 03:00:00,81,3,1,0,37,9,2021,0,6.766666666666667,5.733333333333333,0.0
2021-09-14 06:00:00,177,6,1,0,37,9,2021,0,7.766666666666666,4.566666666666666,0.0
2021-09-14 09:00:00,103,9,1,0,37,9,2021,0,10.6,3.8666666666666667,0.0
2021-09-14 12:00:00,251,12,1,0,37,9,2021,0,11.633333333333333,6.333333333333333,0.0
2021-09-14 15:00:00,194,15,1,0,37,9,2021,0,11.066666666666668,6.7,0.0
2021-09-14 18:00:00,101,18,1,0,37,9,2021,0,7.166666666666667,2.3000000000000003,0.0
2021-09-14 21:00:00,5,21,1,0,37,9,2021,0,6.333333333333333,4.433333333333334,0.0
2021-09-15 03:00:00,90,3,2,0,37,9,2021,0,4.0,3.8666666666666667,0.0
2021-09-15 06:00:00,181,6,2,0,37,9,2021,0,6.8,2.9,0.0
2021-09-15 09:00:00,107,9,2,0,37,9,2021,0,12.066666666666668,8.766666666666666,0.0
2021-09-15 12:00:00,245,12,2,0,37,9,2021,0,14.299999999999999,6.933333333333334,0.0
2021-09-15 15:00:00,214,15,2,0,37,9,2021,0,13.9,5.633333333333333,0.0
2021-09-15 18:00:00,100,18,2,0,37,9,2021,0,9.966666666666667,4.666666666666667,0.0
2021-09-15 21:00:00,22,21,2,0,37,9,2021,0,8.533333333333333,6.5,0.0
2021-09-16 03:00:00,88,3,3,0,37,9,2021,0,8.333333333333334,3.8333333333333335,0.0
2021-09-16 06:00:00,185,6,3,0,37,9,2021,0,9.633333333333333,2.5333333333333337,0.0
2021-09-16 09:00:00,115,9,3,0,37,9,2021,0,11.666666666666666,2.9,0.0
2021-09-16 12:00:00,274,12,3,0,37,9,2021,0,12.733333333333334,6.233333333333333,0.0
2021-09-16 15:00:00,209,15,3,0,37,9,2021,0,12.799999999999999,2.5333333333333337,0.0
2021-09-16 18:00:00,75,18,3,0,37,9,2021,0,12.4,9.133333333333333,0.0
2021-09-16 21:00:00,11,21,3,0,37,9,2021,0,11.6,8.266666666666667,0.0
2021-09-17 03:00:00,81,3,4,0,37,9,2021,0,8.866666666666667,5.3999999999999995,0.0
2021-09-17 06:00:00,164,6,4,0,37,9,2021,0,10.733333333333334,5.033333333333333,0.0
2021-09-17 09:00:00,127,9,4,0,37,9,2021,0,15.233333333333334,11.766666666666666,0.0
2021-09-17 12:00:00,251,12,4,0,37,9,2021,0,14.766666666666666,15.133333333333333,0.0
2021-09-17 15:00:00,194,15,4,0,37,9,2021,0,13.866666666666667,10.333333333333334,0.0
2021-09-17 18:00:00,74,18,4,0,37,9,2021,0,10.5,14.266666666666666,0.0
2021-09-17 21:00:00,21,21,4,0,37,9,2021,0,9.299999999999999,17.166666666666668,0.1
2021-09-18 03:00:00,8,3,5,1,37,9,2021,0,6.866666666666667,7.566666666666667,0.0
2021-09-18 06:00:00,65,6,5,1,37,9,2021,0,8.566666666666666,7.3,0.0
2021-09-18 09:00:00,118,9,5,1,37,9,2021,0,12.700000000000001,8.299999999999999,0.0
2021-09-18 12:00:00,194,12,5,1,37,9,2021,0,14.200000000000001,8.533333333333333,0.0
2021-09-18 15:00:00,138,15,5,1,37,9,2021,0,13.700000000000001,3.233333333333333,0.0
2021-09-18 18:00:00,53,18,5,1,37,9,2021,0,11.933333333333332,8.433333333333334,0.0
2021-09-18 21:00:00,18,21,5,1,37,9,2021,0,9.733333333333333,4.666666666666667,0.1
2021-09-19 03:00:00,4,3,6,1,37,9,2021,0,5.533333333333334,4.2,0.0
2021-09-19 06:00:00,34,6,6,1,37,9,2021,0,7.666666666666667,3.966666666666667,0.0
2021-09-19 09:00:00,94,9,6,1,37,9,2021,0,12.0,5.866666666666667,0.0
2021-09-19 12:00:00,157,12,6,1,37,9,2021,0,13.799999999999999,6.333333333333333,0.0
2021-09-19 15:00:00,115,15,6,1,37,9,2021,0,14.0,5.3999999999999995,0.0
2021-09-19 18:00:00,75,18,6,1,37,9,2021,0,11.233333333333334,12.266666666666666,0.0
2021-09-19 21:00:00,8,21,6,1,37,9,2021,0,8.700000000000001,8.266666666666666,0.1
2021-09-20 03:00:00,83,3,0,0,38,9,2021,0,6.566666666666666,5.766666666666667,0.0
2021-09-20 06:00:00,167,6,0,0,38,9,2021,0,8.299999999999999,5.166666666666667,0.0
2021-09-20 09:00:00,108,9,0,0,38,9,2021,0,12.566666666666668,6.466666666666666,0.0
2021-09-20 12:00:00,224,12,0,0,38,9,2021,0,13.833333333333334,5.266666666666667,0.0
2021-09-20 15:00:00,216,15,0,0,38,9,2021,0,12.9,9.233333333333333,0.0
2021-09-20 18:00:00,65,18,0,0,38,9,2021,0,10.366666666666667,9.266666666666667,0.0
2021-09-20 21:00:00,8,21,0,0,38,9,2021,0,10.066666666666666,12.100000000000001,0.0
2021-09-21 03:00:00,78,3,1,0,38,9,2021,0,8.966666666666667,9.700000000000001,0.4
2021-09-21 06:00:00,176,6,1,0,38,9,2021,0,9.9,10.933333333333332,0.0
2021-09-21 09:00:00,91,9,1,0,38,9,2021,0,12.566666666666668,18.099999999999998,0.0
2021-09-21 12:00:00,219,12,1,0,38,9,2021,0,12.866666666666667,12.366666666666667,0.0
2021-09-21 15:00:00,190,15,1,0,38,9,2021,0,13.0,7.566666666666666,0.0
2021-09-21 18:00:00,73,18,1,0,38,9,2021,0,11.633333333333333,8.866666666666665,1.1
2021-09-21 21:00:00,5,21,1,0,38,9,2021,0,10.5,15.266666666666666,1.7
2021-09-22 03:00:00,91,3,2,0,38,9,2021,0,11.966666666666667,13.433333333333332,0.0
2021-09-22 06:00:00,178,6,2,0,38,9,2021,0,13.733333333333334,17.26666666666667,0.0
2021-09-22 09:00:00,112,9,2,0,38,9,2021,0,17.733333333333334,12.833333333333334,0.0
2021-09-22 12:00:00,240,12,2,0,38,9,2021,0,12.633333333333333,9.6,1.0
2021-09-22 15:00:00,168,15,2,0,38,9,2021,0,10.233333333333333,8.866666666666667,4.0
2021-09-22 18:00:00,83,18,2,0,38,9,2021,0,10.0,8.533333333333333,1.4000000000000001
2021-09-22 21:00:00,5,21,2,0,38,9,2021,0,8.799999999999999,6.633333333333334,0.0
2021-09-23 03:00:00,69,3,3,0,38,9,2021,0,7.633333333333333,5.733333333333333,0.0
2021-09-23 06:00:00,166,6,3,0,38,9,2021,0,8.733333333333333,5.3999999999999995,0.2
2021-09-23 09:00:00,108,9,3,0,38,9,2021,0,9.4,2.9,0.2
2021-09-23 12:00:00,235,12,3,0,38,9,2021,0,9.933333333333334,8.266666666666667,0.0
2021-09-23 15:00:00,162,15,3,0,38,9,2021,0,9.1,13.066666666666668,0.4
2021-09-23 18:00:00,78,18,3,0,38,9,2021,0,8.066666666666666,10.3,0.0
2021-09-23 21:00:00,10,21,3,0,38,9,2021,0,6.8999999999999995,9.966666666666667,0.2
2021-09-24 03:00:00,75,3,4,0,38,9,2021,0,5.766666666666667,9.466666666666667,0.0
2021-09-24 06:00:00,150,6,4,0,38,9,2021,0,6.366666666666667,9.1,0.0
2021-09-24 09:00:00,79,9,4,0,38,9,2021,0,7.099999999999999,12.1,1.1
2021-09-24 12:00:00,161,12,4,0,38,9,2021,0,7.433333333333334,15.833333333333334,4.6
2021-09-24 15:00:00,122,15,4,0,38,9,2021,0,9.166666666666666,8.066666666666666,0.8999999999999999
2021-09-24 18:00:00,39,18,4,0,38,9,2021,0,9.066666666666666,8.533333333333333,1.0
2021-09-24 21:00:00,16,21,4,0,38,9,2021,0,9.233333333333333,16.533333333333335,0.4
2021-09-25 03:00:00,1,3,5,1,38,9,2021,0,8.733333333333333,27.73333333333333,0.2
2021-09-25 06:00:00,49,6,5,1,38,9,2021,0,8.933333333333334,18.0,0.2
2021-09-25 09:00:00,90,9,5,1,38,9,2021,0,9.466666666666667,13.799999999999999,0.0
2021-09-25 12:00:00,93,12,5,1,38,9,2021,0,9.299999999999999,10.433333333333334,0.3
2021-09-25 15:00:00,105,15,5,1,38,9,2021,0,8.533333333333333,8.799999999999999,0.0
2021-09-25 18:00:00,49,18,5,1,38,9,2021,0,8.333333333333334,6.5,0.0
2021-09-25 21:00:00,16,21,5,1,38,9,2021,0,8.266666666666666,6.633333333333333,0.0
2021-09-26 03:00:00,9,3,6,1,38,9,2021,0,8.766666666666667,7.566666666666667,0.0
2021-09-26 06:00:00,37,6,6,1,38,9,2021,0,9.566666666666666,4.8,0.0
2021-09-26 09:00:00,89,9,6,1,38,9,2021,0,13.6,5.866666666666667,0.0
2021-09-26 12:00:00,99,12,6,1,38,9,2021,0,14.1,5.3,0.0
2021-09-26 15:00:00,112,15,6,1,38,9,2021,0,14.4,3.6,0.0
2021-09-26 18:00:00,41,18,6,1,38,9,2021,0,12.333333333333334,7.666666666666667,0.1
2021-09-26 21:00:00,7,21,6,1,38,9,2021,0,14.233333333333334,16.900000000000002,0.0
2021-09-27 03:00:00,83,3,0,0,39,9,2021,0,11.766666666666666,17.900000000000002,0.0
2021-09-27 06:00:00,179,6,0,0,39,9,2021,0,13.733333333333334,18.5,0.0
2021-09-27 09:00:00,129,9,0,0,39,9,2021,0,16.233333333333334,25.933333333333337,0.0
2021-09-27 12:00:00,229,12,0,0,39,9,2021,0,17.066666666666666,28.099999999999998,0.0
2021-09-27 15:00:00,200,15,0,0,39,9,2021,0,15.333333333333334,18.133333333333333,0.0
2021-09-27 18:00:00,86,18,0,0,39,9,2021,0,12.466666666666667,12.833333333333334,0.0
2021-09-27 21:00:00,11,21,0,0,39,9,2021,0,15.1,14.033333333333333,0.0
2021-09-28 03:00:00,83,3,1,0,39,9,2021,0,13.1,18.733333333333334,0.0
2021-09-28 06:00:00,185,6,1,0,39,9,2021,0,12.233333333333334,8.533333333333333,0.5
2021-09-28 09:00:00,94,9,1,0,39,9,2021,0,12.166666666666666,4.066666666666666,0.4
2021-09-28 12:00:00,220,12,1,0,39,9,2021,0,14.9,8.266666666666667,0.0
2021-09-28 15:00:00,212,15,1,0,39,9,2021,0,14.533333333333331,14.4,0.0
2021-09-28 18:00:00,116,18,1,0,39,9,2021,0,13.366666666666667,16.433333333333334,0.0
2021-09-28 21:00:00,23,21,1,0,39,9,2021,0,12.133333333333335,13.933333333333332,0.0
2021-09-29 03:00:00,75,3,2,0,39,9,2021,0,10.3,8.866666666666667,0.0
2021-09-29 06:00:00,173,6,2,0,39,9,2021,0,12.1,7.666666666666667,0.0
2021-09-29 09:00:00,130,9,2,0,39,9,2021,0,15.4,18.599999999999998,0.0
2021-09-29 12:00:00,249,12,2,0,39,9,2021,0,15.266666666666666,19.099999999999998,0.0
2021-09-29 15:00:00,188,15,2,0,39,9,2021,0,13.4,12.866666666666667,0.0
2021-09-29 18:00:00,90,18,2,0,39,9,2021,0,12.700000000000001,9.5,0.0
2021-09-29 21:00:00,14,21,2,0,39,9,2021,0,12.333333333333334,16.3,0.0
2021-09-30 03:00:00,73,3,3,0,39,9,2021,0,12.466666666666667,17.166666666666668,0.0
2021-09-30 06:00:00,152,6,3,0,39,9,2021,0,12.166666666666666,15.133333333333333,0.0
2021-09-30 09:00:00,101,9,3,0,39,9,2021,0,12.566666666666668,18.233333333333334,0.0
2021-09-30 12:00:00,219,12,3,0,39,9,2021,0,12.733333333333334,17.133333333333333,0.0
2021-09-30 15:00:00,151,15,3,0,39,9,2021,0,12.299999999999999,18.366666666666667,0.0
2021-09-30 18:00:00,72,18,3,0,39,9,2021,0,11.4,8.533333333333333,0.0
2021-09-30 21:00:00,13,21,3,0,39,9,2021,0,11.0,13.4,0.0
2021-10-01 03:00:00,71,3,4,0,39,10,2021,0,10.566666666666666,9.833333333333334,0.0
2021-10-01 06:00:00,141,6,4,0,39,10,2021,0,11.366666666666667,16.099999999999998,0.0
2021-10-01 09:00:00,146,9,4,0,39,10,2021,0,13.533333333333333,19.766666666666666,0.0
2021-10-01 12:00:00,232,12,4,0,39,10,2021,0,13.833333333333334,23.633333333333336,0.0
2021-10-01 15:00:00,147,15,4,0,39,10,2021,0,13.466666666666667,20.2,0.0
2021-10-01 18:00:00,32,18,4,0,39,10,2021,0,12.833333333333334,11.399999999999999,1.1
2021-10-01 21:00:00,12,21,4,0,39,10,2021,0,14.1,14.866666666666667,0.0
2021-10-02 03:00:00,5,3,5,1,39,10,2021,0,14.299999999999999,23.166666666666668,0.0
2021-10-02 06:00:00,61,6,5,1,39,10,2021,0,14.699999999999998,16.433333333333334,0.0
2021-10-02 09:00:00,168,9,5,1,39,10,2021,0,15.566666666666668,17.766666666666666,0.0
2021-10-02 12:00:00,170,12,5,1,39,10,2021,0,15.4,15.5,0.0
2021-10-02 15:00:00,143,15,5,1,39,10,2021,0,14.200000000000001,15.699999999999998,0.0
2021-10-02 18:00:00,58,18,5,1,39,10,2021,0,13.166666666666666,15.866666666666665,0.0
2021-10-02 21:00:00,22,21,5,1,39,10,2021,0,12.233333333333334,13.166666666666666,0.0
2021-10-03 03:00:00,2,3,6,1,39,10,2021,0,11.466666666666667,8.5,0.0
2021-10-03 06:00:00,29,6,6,1,39,10,2021,0,12.966666666666667,19.233333333333334,0.0
2021-10-03 09:00:00,108,9,6,1,39,10,2021,0,13.033333333333333,23.266666666666666,0.0
2021-10-03 12:00:00,126,12,6,1,39,10,2021,0,16.03333333333333,14.433333333333332,0.0
2021-10-03 15:00:00,111,15,6,1,39,10,2021,0,16.599999999999998,12.933333333333332,0.0
2021-10-03 18:00:00,54,18,6,1,39,10,2021,0,16.266666666666666,13.300000000000002,0.0
2021-10-03 21:00:00,4,21,6,1,39,10,2021,0,15.233333333333334,18.366666666666667,0.0
2021-10-04 03:00:00,75,3,0,0,40,10,2021,0,12.533333333333333,29.633333333333336,0.0
2021-10-04 06:00:00,153,6,0,0,40,10,2021,0,13.0,25.933333333333334,0.0
2021-10-04 09:00:00,99,9,0,0,40,10,2021,0,15.633333333333335,24.0,0.0
2021-10-04 12:00:00,231,12,0,0,40,10,2021,0,16.666666666666668,26.766666666666666,0.0
2021-10-04 15:00:00,181,15,0,0,40,10,2021,0,15.666666666666666,21.133333333333333,0.0
2021-10-04 18:00:00,77,18,0,0,40,10,2021,0,14.0,20.53333333333333,0.0
2021-10-04 21:00:00,9,21,0,0,40,10,2021,0,13.166666666666666,15.966666666666669,0.1
2021-10-05 03:00:00,93,3,1,0,40,10,2021,0,12.700000000000001,21.96666666666667,0.0
2021-10-05 06:00:00,143,6,1,0,40,10,2021,0,12.366666666666667,15.0,0.0
2021-10-05 09:00:00,89,9,1,0,40,10,2021,0,14.866666666666667,14.166666666666666,0.0
2021-10-05 12:00:00,251,12,1,0,40,10,2021,0,16.133333333333333,7.7,0.0
2021-10-05 15:00:00,193,15,1,0,40,10,2021,0,13.933333333333332,5.266666666666667,0.0
2021-10-05 18:00:00,97,18,1,0,40,10,2021,0,9.933333333333332,3.8333333333333335,0.1
2021-10-05 21:00:00,9,21,1,0,40,10,2021,0,9.4,4.3,0.0
2021-10-06 03:00:00,87,3,2,0,40,10,2021,0,8.5,1.7000000000000002,0.0
2021-10-06 06:00:00,151,6,2,0,40,10,2021,0,9.0,1.3333333333333333,0.0
2021-10-06 09:00:00,122,9,2,0,40,10,2021,0,10.4,4.333333333333333,0.0
2021-10-06 12:00:00,198,12,2,0,40,10,2021,0,12.966666666666667,5.3999999999999995,0.0
2021-10-06 15:00:00,170,15,2,0,40,10,2021,0,10.966666666666667,5.533333333333334,0.0
2021-10-06 18:00:00,57,18,2,0,40,10,2021,0,9.133333333333333,3.6999999999999997,0.0
2021-10-06 21:00:00,15,21,2,0,40,10,2021,0,9.166666666666666,4.666666666666667,0.4
2021-10-07 03:00:00,76,3,3,0,40,10,2021,0,8.033333333333333,18.599999999999998,0.0
2021-10-07 06:00:00,136,6,3,0,40,10,2021,0,8.433333333333334,17.633333333333336,0.0
2021-10-07 09:00:00,99,9,3,0,40,10,2021,0,10.233333333333333,17.066666666666666,0.0
2021-10-07 12:00:00,198,12,3,0,40,10,2021,0,11.033333333333333,8.166666666666666,0.0
2021-10-07 15:00:00,132,15,3,0,40,10,2021,0,10.066666666666666,4.333333333333333,0.0
2021-10-07 18:00:00,73,18,3,0,40,10,2021,0,8.866666666666667,4.533333333333333,0.0
2021-10-07 21:00:00,8,21,3,0,40,10,2021,0,9.0,3.866666666666667,0.0
2021-10-08 03:00:00,57,3,4,0,40,10,2021,0,9.066666666666666,2.6666666666666665,2.6999999999999997
2021-10-08 06:00:00,92,6,4,0,40,10,2021,0,9.200000000000001,5.033333333333333,0.8999999999999999
2021-10-08 09:00:00,116,9,4,0,40,10,2021,0,12.766666666666666,9.733333333333333,0.6000000000000001
2021-10-08 12:00:00,198,12,4,0,40,10,2021,0,12.866666666666667,5.166666666666667,0.0
2021-10-08 15:00:00,147,15,4,0,40,10,2021,0,13.266666666666666,4.066666666666666,0.0
2021-10-08 18:00:00,63,18,4,0,40,10,2021,0,11.933333333333332,2.733333333333333,0.1
2021-10-08 21:00:00,18,21,4,0,40,10,2021,0,11.799999999999999,5.533333333333334,0.0
2021-10-09 03:00:00,4,3,5,1,40,10,2021,0,10.666666666666666,2.3666666666666667,0.0
2021-10-09 06:00:00,46,6,5,1,40,10,2021,0,11.033333333333333,2.4,0.0
2021-10-09 09:00:00,102,9,5,1,40,10,2021,0,11.4,4.3,0.0
2021-10-09 12:00:00,162,12,5,1,40,10,2021,0,11.833333333333334,1.9000000000000001,0.0
2021-10-09 15:00:00,126,15,5,1,40,10,2021,0,12.5,2.9,0.0
2021-10-09 18:00:00,46,18,5,1,40,10,2021,0,12.200000000000001,6.133333333333334,0.0
2021-10-09 21:00:00,10,21,5,1,40,10,2021,0,11.866666666666667,4.3,0.1
2021-10-10 03:00:00,2,3,6,1,40,10,2021,0,11.866666666666667,6.333333333333333,2.0
2021-10-10 06:00:00,18,6,6,1,40,10,2021,0,12.0,7.2,2.0
2021-10-10 09:00:00,40,9,6,1,40,10,2021,0,10.700000000000001,6.0,3.4
2021-10-10 12:00:00,36,12,6,1,40,10,2021,0,9.333333333333334,6.266666666666666,3.9
2021-10-10 15:00:00,49,15,6,1,40,10,2021,0,8.5,6.7,1.2
2021-10-10 18:00:00,28,18,6,1,40,10,2021,0,7.766666666666667,8.633333333333333,0.1
2021-10-10 21:00:00,8,21,6,1,40,10,2021,0,7.233333333333333,10.200000000000001,0.0
2021-10-11 03:00:00,32,3,0,0,41,10,2021,0,6.566666666666666,6.7,1.2
2021-10-11 06:00:00,84,6,0,0,41,10,2021,0,6.533333333333334,11.266666666666666,2.6
2021-10-11 09:00:00,52,9,0,0,41,10,2021,0,6.8,19.3,0.7000000000000001
2021-10-11 12:00:00,137,12,0,0,41,10,2021,0,7.2,18.366666666666667,0.0
2021-10-11 15:00:00,144,15,0,0,41,10,2021,0,6.2,14.9,0.0
2021-10-11 18:00:00,60,18,0,0,41,10,2021,0,4.833333333333333,14.166666666666666,0.0
2021-10-11 21:00:00,3,21,0,0,41,10,2021,0,4.733333333333333,15.233333333333334,0.0
2021-10-12 03:00:00,52,3,1,0,41,10,2021,0,6.1000000000000005,7.566666666666667,0.5
2021-10-12 06:00:00,133,6,1,0,41,10,2021,0,5.766666666666667,7.099999999999999,0.1
2021-10-12 09:00:00,96,9,1,0,41,10,2021,0,6.1000000000000005,9.6,0.0
2021-10-12 12:00:00,133,12,1,0,41,10,2021,0,6.066666666666666,10.066666666666666,0.9
2021-10-12 15:00:00,114,15,1,0,41,10,2021,0,5.0,9.833333333333334,0.5
2021-10-12 18:00:00,47,18,1,0,41,10,2021,0,4.233333333333333,8.266666666666666,0.5
2021-10-12 21:00:00,8,21,1,0,41,10,2021,0,4.366666666666666,7.2,1.7
2021-10-13 03:00:00,55,3,2,0,41,10,2021,0,3.4,8.9,0.0
2021-10-13 06:00:00,117,6,2,0,41,10,2021,0,3.1666666666666665,11.266666666666666,0.0
2021-10-13 09:00:00,83,9,2,0,41,10,2021,0,5.2,10.333333333333334,0.0
2021-10-13 12:00:00,129,12,2,0,41,10,2021,0,6.3,6.366666666666667,0.0
2021-10-13 15:00:00,126,15,2,0,41,10,2021,0,6.2,7.333333333333333,0.0
2021-10-13 18:00:00,67,18,2,0,41,10,2021,0,5.033333333333334,13.933333333333332,0.6000000000000001
2021-10-13 21:00:00,2,21,2,0,41,10,2021,0,6.233333333333333,20.133333333333333,7.300000000000001
2021-10-14 03:00:00,37,3,3,0,41,10,2021,0,9.166666666666666,14.5,2.6
2021-10-14 06:00:00,96,6,3,0,41,10,2021,0,9.066666666666666,17.400000000000002,0.5
2021-10-14 09:00:00,79,9,3,0,41,10,2021,0,9.933333333333332,17.033333333333335,0.4
2021-10-14 12:00:00,88,12,3,0,41,10,2021,0,9.6,15.233333333333334,0.5
2021-10-14 15:00:00,66,15,3,0,41,10,2021,0,9.0,8.633333333333333,2.2
2021-10-14 18:00:00,34,18,3,0,41,10,2021,0,8.066666666666666,16.7,3.2
2021-10-14 21:00:00,4,21,3,0,41,10,2021,0,6.766666666666667,17.066666666666666,1.0
2021-10-15 03:00:00,30,3,4,0,41,10,2021,0,6.033333333333334,16.2,0.0
2021-10-15 06:00:00,100,6,4,0,41,10,2021,0,5.1000000000000005,13.333333333333334,0.2
2021-10-15 09:00:00,90,9,4,0,41,10,2021,0,5.633333333333333,17.266666666666666,0.0
2021-10-15 12:00:00,96,12,4,0,41,10,2021,0,3.466666666666667,15.466666666666667,1.8
2021-10-15 15:00:00,65,15,4,0,41,10,2021,0,2.966666666666667,10.9,2.4
2021-10-15 18:00:00,28,18,4,0,41,10,2021,0,2.766666666666667,12.866666666666667,0.9
2021-10-15 21:00:00,10,21,4,0,41,10,2021,0,2.8333333333333335,15.833333333333334,0.4
2021-10-16 03:00:00,3,3,5,1,41,10,2021,0,2.766666666666667,13.433333333333332,1.0
2021-10-16 06:00:00,23,6,5,1,41,10,2021,0,2.6333333333333333,16.666666666666668,3.7
2021-10-16 09:00:00,36,9,5,1,41,10,2021,0,4.333333333333333,21.0,2.2
2021-10-16 12:00:00,84,12,5,1,41,10,2021,0,3.8000000000000003,15.733333333333334,1.2
2021-10-16 15:00:00,58,15,5,1,41,10,2021,0,3.4,16.2,0.1
2021-10-16 18:00:00,23,18,5,1,41,10,2021,0,2.266666666666667,11.166666666666666,1.1
2021-10-16 21:00:00,7,21,5,1,41,10,2021,0,1.6333333333333335,12.466666666666667,1.0
2021-10-17 03:00:00,1,3,6,1,41,10,2021,0,1.7,14.5,2.9000000000000004
2021-10-17 06:00:00,16,6,6,1,41,10,2021,0,2.8666666666666667,14.266666666666666,2.7
2021-10-17 09:00:00,55,9,6,1,41,10,2021,0,4.6000000000000005,12.6,0.0
2021-10-17 12:00:00,73,12,6,1,41,10,2021,0,4.566666666666666,11.533333333333333,1.9
2021-10-17 15:00:00,48,15,6,1,41,10,2021,0,3.6,9.966666666666667,3.5000000000000004
2021-10-17 18:00:00,38,18,6,1,41,10,2021,0,2.4,10.333333333333334,3.7
2021-10-17 21:00:00,3,21,6,1,41,10,2021,0,2.1666666666666665,12.866666666666667,0.8
2021-10-18 03:00:00,48,3,0,0,42,10,2021,0,1.8666666666666665,12.633333333333333,0.0
